Test,Output,Nominal,Spec,Weight,Pass/Fail
yg9bq_DDPUF_128_mc_1,E73_iter46,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E73_iter47,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E73_iter48,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E73_iter49,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E74_iter0,276.9e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter1,-151.4e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter2,-328.8e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter3,87.26e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter4,229.6e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter5,347.7e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter6,-231.4e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter7,202.6e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter8,57.69e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter9,15.28e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter10,-34.17e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter11,-534e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter12,114.8e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter13,-317.8e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter14,107e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter15,-261.8e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter16,-383.4e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter17,-137.7e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter18,479e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter19,-454.5e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter20,23.54e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter21,-264.5e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter22,253.5e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter23,-31.35e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter24,367.8e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter25,53.07e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter26,315.5e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter27,-7.684e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter28,-62.1e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter29,427.4e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter30,-138.2e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter31,-308.2e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter32,181.5e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter33,-69.82e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter34,-37.4e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter35,-348e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter36,-54.41e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter37,27.44e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter38,150.2e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter39,-261.6e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter40,509.7e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter41,-354.8e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter42,-451.8e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter43,1.342e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter44,-27.24e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter45,-514.5e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter46,82.14e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter47,21.02e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter48,-56.42e-6,,,
yg9bq_DDPUF_128_mc_1,E74_iter49,-212.4e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter0,284.8e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter1,121.1e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter2,209.5e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter3,142.5e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter4,283.5e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter5,569e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter6,-247.2e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter7,-156.1e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter8,62.66e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter9,-45.84e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter10,-367.8e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter11,225.8e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter12,12.16e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter13,3.389e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter14,85.73e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter15,-350.4e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter16,162e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter17,-133.3e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter18,-181.2e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter19,135.8e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter20,-132.7e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter21,-46.42e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter22,278.2e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter23,-182.7e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter24,-30.47e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter25,-409.9e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter26,182.7e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter27,-99.12e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter28,221.9e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter29,-207.2e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter30,-168.3e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter31,196.5e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter32,-49.81e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter33,-272.5e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter34,594.1e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter35,-42.93e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter36,-305.7e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter37,-167.6e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter38,16.76e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter39,107e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter40,-244.4e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter41,192.5e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter42,-200.4e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter43,-338.2e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter44,-85.67e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter45,-113.8e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter46,-430.7e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter47,307.6e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter48,-222.7e-6,,,
yg9bq_DDPUF_128_mc_1,E75_iter49,274e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter0,-464.7e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter1,25.2e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter2,-71.35e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter3,-12.99e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter4,-383.4e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter5,276.1e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter6,67.42e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter7,-126.8e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter8,135.3e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter9,182.6e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter10,-374.6e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter11,182.6e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter12,176.3e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter13,287e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter14,7.781e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter15,-236.4e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter16,-148.4e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter17,-476.5e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter18,-45.79e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter19,-72.32e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter20,122.8e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter21,16.46e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter22,31.52e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter23,-26.6e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter24,135.7e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter25,315.3e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter26,-80.1e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter27,131.7e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter28,43.19e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter29,-199.9e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter30,73.95e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter31,-226.6e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter32,-206.3e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter33,-57.48e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter34,-278e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter35,206.2e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter36,-446.9e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter37,461.2e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter38,-176.1e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter39,-81.25e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter40,-22.65e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter41,-100.7e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter42,-105.5e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter43,-100.8e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter44,143.2e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter45,105.2e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter46,444.3e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter47,258.8e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter48,78.23e-6,,,
yg9bq_DDPUF_128_mc_1,E76_iter49,194.5e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter0,285.1e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter1,522.2e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter2,41.69e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter3,20.2e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter4,118.4e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter5,293.9e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter6,25.17e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter7,333.3e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter8,112.2e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter9,-152.5e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter10,179.7e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter11,239.4e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter12,-24.26e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter13,46.49e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter14,-149.6e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter15,-78.86e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter16,-270.7e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter17,-563.6e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter18,429.1e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter19,138.1e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter20,-375.3e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter21,-89.42e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter22,272.9e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter23,44.01e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter24,29.4e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter25,176.4e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter26,120.4e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter27,100.4e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter28,-256.2e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter29,34.32e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter30,-77.51e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter31,-141.2e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter32,-154.1e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter33,-229.5e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter34,-255.3e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter35,190.4e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter36,103.7e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter37,54.21e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter38,39.51e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter39,341.7e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter40,-269.1e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter41,36.12e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter42,264.7e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter43,16.24e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter44,-94.86e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter45,-564.8e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter46,-295.8e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter47,216.3e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter48,313e-6,,,
yg9bq_DDPUF_128_mc_1,E77_iter49,148.8e-6,,,
yg9bq_DDPUF_128_mc_1,E78_iter0,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter1,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter2,800.5e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter3,800e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter4,800.6e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter5,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter6,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter7,800e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter8,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter9,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter10,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter11,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter12,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter13,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter14,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter15,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter16,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter17,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter18,800e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter19,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter20,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter21,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter22,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter23,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter24,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter25,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter26,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter27,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter28,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter29,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter30,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter31,800e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter32,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter33,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter34,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter35,800e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter36,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter37,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter38,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter39,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter40,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter41,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter42,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter43,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter44,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter45,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter46,800e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter47,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter48,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E78_iter49,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E79_iter0,-265.1e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter1,-169.9e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter2,-82.27e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter3,-287.8e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter4,-228e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter5,27.13e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter6,-414.8e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter7,438.3e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter8,94.54e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter9,108.7e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter10,188.7e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter11,-205.1e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter12,119.3e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter13,70.29e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter14,-78.29e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter15,57.17e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter16,-256.9e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter17,169.5e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter18,141.8e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter19,-91.12e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter20,248.5e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter21,-273.8e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter22,70.57e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter23,-431.7e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter24,-867.5e-9,,,
yg9bq_DDPUF_128_mc_1,E79_iter25,21.15e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter26,132.8e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter27,-444.3e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter28,115.8e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter29,-361e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter30,222.8e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter31,67.66e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter32,-347.4e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter33,-220.2e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter34,433.3e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter35,64.76e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter36,122.5e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter37,-26.62e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter38,-217.3e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter39,-176.2e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter40,291.7e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter41,-287.4e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter42,412.3e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter43,309.6e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter44,32.69e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter45,164.9e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter46,-7.617e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter47,-65.88e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter48,644.5e-6,,,
yg9bq_DDPUF_128_mc_1,E79_iter49,13.26e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter0,176.3e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter1,63.52e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter2,189.9e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter3,179.4e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter4,-174.4e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter5,121.3e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter6,268.8e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter7,-278e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter8,12.39e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter9,-99.66e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter10,-361.7e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter11,365.3e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter12,-173.6e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter13,-99.28e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter14,-339.6e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter15,-437.7e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter16,131.5e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter17,335.6e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter18,146.5e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter19,538.9e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter20,-211.6e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter21,134.3e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter22,21.04e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter23,332.9e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter24,-106.4e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter25,132.2e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter26,-248e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter27,-487.7e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter28,30.03e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter29,11.8e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter30,94.18e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter31,-171.2e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter32,99.93e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter33,374.6e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter34,370.8e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter35,242.8e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter36,9.296e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter37,-269.9e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter38,-246.9e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter39,273.4e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter40,220.7e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter41,246.4e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter42,-169.9e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter43,232.4e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter44,-37.12e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter45,-345.8e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter46,224.1e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter47,124.2e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter48,-10.58e-6,,,
yg9bq_DDPUF_128_mc_1,E80_iter49,-354.3e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter0,-32.43e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter1,-136.1e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter2,-507.5e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter3,300.9e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter4,3.861e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter5,-87.18e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter6,28.84e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter7,-245.8e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter8,167.4e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter9,128.6e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter10,216.2e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter11,-226.2e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter12,195.1e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter13,484e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter14,-394.1e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter15,251.9e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter16,142.7e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter17,-116.4e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter18,-192.6e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter19,-35.58e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter20,-163.6e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter21,177.1e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter22,-182.9e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter23,120.5e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter24,275.1e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter25,92.03e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter26,-48.3e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter27,-316.8e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter28,1.36e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter29,131.1e-6,,,
yg9bq_DDPUF_128_mc_1,E81_iter30,157.2e-6,,,
